Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"110200","NORTHSIDE MEDICAL CENTER","100 FRIST COURT","Columbus","GA","31909","MUSCOGEE","0.987666","0.829199","0.980696","0.981660","1 out of 10","0 out of 9","1 out of 10"
"110069","HOUSTON MEDICAL CENTER","1601 WATSON BOULEVARD","Warner Robins","GA","31093","HOUSTON","0.987666","0.829199","0.980901","0.984878","1 out of 10","0 out of 9","1 out of 10"
"110002","UPSON REGIONAL MEDICAL CENTER","801 W GORDON STREET","Thomaston","GA","30286","UPSON","0.987666","0.829199","0.957562","0.965030","2 out of 10","0 out of 9","2 out of 10"
"110168","REDMOND REGIONAL MEDICAL CENTER","501 REDMOND ROAD","Rome","GA","30165","FLOYD","0.987666","0.829199","0.918954","0.907911","5 out of 10","1 out of 9","5 out of 10"
"110129","ST FRANCIS HOSPITAL","2122 MANCHESTER EXPRESSWAY","Columbus","GA","31995","MUSCOGEE","0.987666","0.829199","1.006836","1.014722","0 out of 10","0 out of 9","0 out of 10"
"110032","STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE","Toccoa","GA","30577","STEPHENS","0.987666","0.829199","0.942348","0.944798","3 out of 10","0 out of 9","3 out of 10"
"100254","CAPITAL REGIONAL MEDICAL CENTER","2626 CAPITAL MEDICAL BLVD","Tallahassee","FL","32308","LEON","0.987666","0.829199","1.088887","1.023843","0 out of 10","2 out of 9","2 out of 10"
"100131","AVENTURA HOSPITAL AND MEDICAL CENTER","20900 BISCAYNE BLVD","Aventura","FL","33180","DADE","0.987666","0.829199","1.080408","1.057383","0 out of 10","0 out of 9","0 out of 10"
"100242","GULF COAST REGIONAL MEDICAL CENTER","449 W 23RD ST","Panama City","FL","32405","BAY","0.987666","0.829199","1.074727","1.067520","0 out of 10","0 out of 9","0 out of 10"
"100062","MUNROE REGIONAL MEDICAL CENTER","1500 SW 1ST AVE","Ocala","FL","34471","MARION","0.987666","0.829199","1.049804","1.048597","0 out of 10","0 out of 9","0 out of 10"
"100276","BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","Coral Springs","FL","33065","BROWARD","0.987666","0.829199","1.052701","1.053548","0 out of 10","0 out of 9","0 out of 10"
"100053","HIALEAH HOSPITAL","651 E 25TH ST","Hialeah","FL","33013","DADE","0.987666","0.829199","1.085393","1.092302","0 out of 10","0 out of 9","0 out of 10"
"100265","MEASE COUNTRYSIDE HOSPITAL","3231 MCMULLEN BOOTH RD","Safety Harbor","FL","34695","PINELLAS","0.987666","0.829199","1.085853","1.067918","0 out of 10","0 out of 9","0 out of 10"
"100029","NORTH SHORE MEDICAL CENTER","1100 NW 95TH ST","Miami","FL","33150","DADE","0.987666","0.829199","1.139550","1.127368","0 out of 10","0 out of 9","0 out of 10"
"100102","SHANDS LAKE SHORE REGIONAL MEDICAL CENTER","368 NE FRANKLIN ST","Lake City","FL","32055","COLUMBIA","0.987666","0.829199","1.034276","1.055954","0 out of 10","0 out of 9","0 out of 10"
"100039","BROWARD HEALTH MEDICAL CENTER","1600 S ANDREWS AVE","Fort Lauderdale","FL","33316","BROWARD","0.987666","0.829199","1.028472","1.056366","0 out of 10","0 out of 9","0 out of 10"
"100289","CLEVELAND CLINIC HOSPITAL","3100 WESTON RD","Weston","FL","33331","BROWARD","0.987666","0.829199","0.989775","0.953372","2 out of 10","2 out of 9","2 out of 10"
"100212","OCALA REGIONAL MEDICAL CENTER","1431 SW 1ST AVE","Ocala","FL","34478","MARION","0.987666","0.829199","1.042080","1.027643","0 out of 10","0 out of 9","0 out of 10"
"100200","BROWARD HEALTH IMPERIAL POINT","6401 N FEDERAL HWY","Fort Lauderdale","FL","33308","BROWARD","0.987666","0.829199","1.088582","1.079294","0 out of 10","0 out of 9","0 out of 10"
"100121","BARTOW REGIONAL MEDICAL CENTER","2200 OSPREY BLVD","Bartow","FL","33830","POLK","0.987666","0.829199","0.987232","0.990949","0 out of 10","0 out of 9","0 out of 10"
"100287","GOOD SAMARITAN MEDICAL CENTER","1309 N FLAGLER DR","West Palm Beach","FL","33401","PALM BEACH","0.987666","0.829199","1.046095","1.054586","0 out of 10","0 out of 9","0 out of 10"
"060034","SWEDISH MEDICAL CENTER","501 E HAMPDEN AVENUE","Englewood","CO","80113","ARAPAHOE","0.987666","0.829199","1.015918","1.026441","0 out of 10","0 out of 9","0 out of 10"
"060024","UNIVERSITY OF COLORADO HOSPITAL AUTHORITY","12605 EAST 16TH AVENUE","Aurora","CO","80045","ADAMS","0.987666","0.829199","0.956864","0.974670","1 out of 10","0 out of 9","1 out of 10"
"070034","NORWALK HOSPITAL ASSOCIATION","24 STEVENS STREET","Norwalk","CT","06856","FAIRFIELD","0.987666","0.829199","1.016320","1.008617","0 out of 10","0 out of 9","0 out of 10"
"070005","WATERBURY HOSPITAL","64 ROBBINS ST","Waterbury","CT","06721","NEW HAVEN","0.987666","0.829199","1.024350","1.014117","0 out of 10","0 out of 9","0 out of 10"
"070029","BRISTOL HOSPITAL","BREWSTER RD","Bristol","CT","06010","HARTFORD","0.987666","0.829199","1.107066","1.039575","0 out of 10","2 out of 9","2 out of 10"
"070007","LAWRENCE & MEMORIAL HOSPITAL","365 MONTAUK AVE","New London","CT","06320","NEW LONDON","0.987666","0.829199","1.046576","1.038096","0 out of 10","0 out of 9","0 out of 10"
"080006","NANTICOKE MEMORIAL HOSPITAL","801 MIDDLEFORD RD","Seaford","DE","19973","SUSSEX","0.987666","0.829199","1.019312","0.954912","2 out of 10","3 out of 9","3 out of 10"
"090008","UNITED MEDICAL CENTER","1310 SOUTHERN AVENUE  SE","Washington","DC","20032","DISTRICT OF COLUMBIA","0.987666","0.829199","1.049693","1.053617","0 out of 10","0 out of 9","0 out of 10"
"100126","PALMS OF PASADENA HOSPITAL","1501 PASADENA AVE S","Saint Petersburg","FL","33707","PINELLAS","0.987666","0.829199","1.154192","1.108409","0 out of 10","1 out of 9","1 out of 10"
"100140","BAPTIST MEDICAL CENTER - NASSAU","1250 S 18TH ST","Fernandina Beach","FL","32034","NASSAU","0.987666","0.829199","0.964876","0.925280","4 out of 10","2 out of 9","4 out of 10"
"050308","EL CAMINO HOSPITAL","2500 GRANT ROAD","Mountain View","CA","94040","SANTA CLARA","0.987666","0.829199","0.980665","0.997069","0 out of 10","0 out of 9","0 out of 10"
"050169","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","12401 WASHINGTON BLVD","Whittier","CA","90602","LOS ANGELES","0.987666","0.829199","0.976572","1.020832","0 out of 10","0 out of 9","0 out of 10"
"050133","RIDEOUT MEMORIAL HOSPITAL","726 4TH ST","Marysville","CA","95901","YUBA","0.987666","0.829199","0.892329","0.921853","4 out of 10","0 out of 9","4 out of 10"
"050039","ENLOE MEDICAL CENTER","1531 ESPLANADE","Chico","CA","95926","BUTTE","0.987666","0.829199","0.954060","0.982981","1 out of 10","0 out of 9","1 out of 10"
"050006","ST JOSEPH HOSPITAL","2700 DOLBEER ST","Eureka","CA","95501","HUMBOLDT","0.987666","0.829199","0.924360","0.888708","6 out of 10","3 out of 9","6 out of 10"
"060030","MCKEE MEDICAL CENTER","2000 BOISE AVE","Loveland","CO","80538","LARIMER","0.987666","0.829199","0.959913","0.976289","1 out of 10","0 out of 9","1 out of 10"
"060014","PRESBYTERIAN ST LUKES MEDICAL CENTER","1719 E 19TH AVE","Denver","CO","80218","DENVER","0.987666","0.829199","1.013127","1.042212","0 out of 10","0 out of 9","0 out of 10"
"060054","COMMUNITY HOSPITAL","2351 G RD","Grand Junction","CO","81505","MESA","0.987666","0.829199","0.908918","0.942141","3 out of 10","0 out of 9","3 out of 10"
"050283","VALLEYCARE MEDICAL CENTER","5555 WEST LAS POSITAS BOULEVARD","Pleasanton","CA","94588","ALAMEDA","0.987666","0.829199","0.963186","0.975705","1 out of 10","0 out of 9","1 out of 10"
"050315","KERN MEDICAL CENTER","1700 MOUNT VERNON AVENUE","Bakersfield","CA","93306","KERN","0.987666","0.829199","0.956270","1.027962","0 out of 10","0 out of 9","0 out of 10"
"050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","ONE HOAG DRIVE","Newport Beach","CA","92663","ORANGE","0.987666","0.829199","1.019085","0.989846","0 out of 10","1 out of 9","1 out of 10"
"050060","COMMUNITY REGIONAL MEDICAL CENTER","2823 FRESNO STREET","Fresno","CA","93721","FRESNO","0.987666","0.829199","0.986991","0.977676","1 out of 10","0 out of 9","1 out of 10"
"050077","SCRIPPS MERCY HOSPITAL","4077 5TH AVE","San Diego","CA","92103","SAN DIEGO","0.987666","0.829199","1.045414","1.039875","0 out of 10","0 out of 9","0 out of 10"
"050481","WEST HILLS HOSPITAL & MEDICAL CENTER","7300 MEDICAL CENTER DR","West Hills","CA","91307","LOS ANGELES","0.987666","0.829199","1.065816","1.018800","0 out of 10","1 out of 9","1 out of 10"
"050334","SALINAS VALLEY MEMORIAL HOSPITAL","450 EAST ROMIE LANE","Salinas","CA","93901","MONTEREY","0.987666","0.829199","0.992072","0.990298","0 out of 10","0 out of 9","0 out of 10"
"050145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","23625 W R HOLMAN HIGHWAY","Monterey","CA","93940","MONTEREY","0.987666","0.829199","0.942210","0.938316","3 out of 10","0 out of 9","3 out of 10"
"050047","CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","2333 BUCHANAN STREET","Roseville","CA","95747","SAN FRANCISCO","0.987666","0.829199","0.891851","0.932725","4 out of 10","0 out of 9","4 out of 10"
"050589","PLACENTIA LINDA HOSPITAL","1301 N ROSE DRIVE","Placentia","CA","92870","ORANGE","0.987666","0.829199","1.067156","1.065275","0 out of 10","0 out of 9","0 out of 10"
"050084","ST JOSEPH'S MEDICAL CENTER OF STOCKTON","1800 N CALIFORNIA ST","Stockton","CA","95204","SAN JOAQUIN","0.987666","0.829199","1.011158","0.985861","1 out of 10","1 out of 9","1 out of 10"
"050124","USC VERDUGO HILLS HOSPITAL","1812 VERDUGO BLVD","Glendale","CA","91209","LOS ANGELES","0.987666","0.829199","1.097393","1.068053","0 out of 10","1 out of 9","1 out of 10"
"050696","KECK HOSPITAL OF USC","1500 SAN PABLO ST","Los Angeles","CA","90033","LOS ANGELES","0.987666","0.829199","0.967946","0.955430","2 out of 10","0 out of 9","2 out of 10"
"050543","COLLEGE HOSPITAL COSTA MESA","301 VICTORIA STREET","Costa Mesa","CA","92627","ORANGE","0.987666","0.829199","1.144896","1.096669","0 out of 10","1 out of 9","1 out of 10"
"050471","GOOD SAMARITAN HOSPITAL","1225 WILSHIRE BOULEVARD","Los Angeles","CA","90017","LOS ANGELES","0.987666","0.829199","0.995125","1.041719","0 out of 10","0 out of 9","0 out of 10"
"050444","MERCY MEDICAL CENTER","333 MERCY AVENUE","Merced","CA","95340","MERCED","0.987666","0.829199","0.933258","0.931369","4 out of 10","0 out of 9","4 out of 10"
"050289","SETON MEDICAL CENTER","1900 SULLIVAN AVENUE","Daly City","CA","94015","SAN MATEO","0.987666","0.829199","0.994023","0.974667","1 out of 10","1 out of 9","1 out of 10"
"050248","NATIVIDAD MEDICAL CENTER","1441 CONSTITUTION BOULEVARD","Salinas","CA","93906","MONTEREY","0.987666","0.829199","1.004246","1.018729","0 out of 10","0 out of 9","0 out of 10"
"050254","MARSHALL MEDICAL CENTER","1100 MARSHALL WAY","Placerville","CA","95667","ELDORADO","0.987666","0.829199","0.896134","0.881729","7 out of 10","2 out of 9","7 out of 10"
"050073","KAISER FOUNDATION HOSPITAL AND REHAB CENTER","975 SERENO DR","Vallejo","CA","94589","SOLANO","0.987666","0.829199","0.743746","0.802200","10 out of 10","0 out of 9","10 out of 10"
"050697","PATIENTS' HOSPITAL OF REDDING","2900 EUREKA WAY","Redding","CA","96001","SHASTA","0.987666","0.829199","0.865188","0.763785","10 out of 10","9 out of 9","10 out of 10"
"050663","LOS ANGELES COMMUNITY HOSPITAL","4081 E OLYMPIC BLVD","Los Angeles","CA","90023","LOS ANGELES","0.987666","0.829199","1.354687","1.294885","0 out of 10","1 out of 9","1 out of 10"
"050557","MEMORIAL MEDICAL CENTER","1700 COFFEE RD","Modesto","CA","95355","STANISLAUS","0.987666","0.829199","0.966644","0.958476","2 out of 10","0 out of 9","2 out of 10"
"050380","GOOD SAMARITAN HOSPITAL","2425 SAMARITAN DRIVE","San Jose","CA","95124","SANTA CLARA","0.987666","0.829199","1.019861","0.997130","0 out of 10","1 out of 9","1 out of 10"
"050149","CALIFORNIA HOSPITAL MEDICAL CENTER LA","1401 SOUTH GRAND AVENUE","Los Angeles","CA","90015","LOS ANGELES","0.987666","0.829199","0.943922","1.011444","0 out of 10","0 out of 9","0 out of 10"
"050194","WATSONVILLE COMMUNITY HOSPITAL","75 NIELSON STREET","Watsonville","CA","95076","SANTA CRUZ","0.987666","0.829199","0.947608","0.930949","4 out of 10","1 out of 9","4 out of 10"
"050678","ORANGE COAST MEMORIAL MEDICAL CENTER","9920 TALBERT AVENUE","Fountain Valley","CA","92708","ORANGE","0.987666","0.829199","1.016470","1.026484","0 out of 10","0 out of 9","0 out of 10"
"050581","LAKEWOOD REGIONAL MEDICAL CENTER","3700 E SOUTH ST","Lakewood","CA","90712","LOS ANGELES","0.987666","0.829199","1.142967","1.159384","0 out of 10","0 out of 9","0 out of 10"
"050393","PIH HOSPITAL - DOWNEY","11500 BROOKSHIRE AVENUE","Downey","CA","90241","LOS ANGELES","0.987666","0.829199","1.084120","1.124258","0 out of 10","0 out of 9","0 out of 10"
"050290","PROVIDENCE SAINT JOHN'S HEALTH CENTER","2121 SANTA MONICA BLVD","Santa Monica","CA","90404","LOS ANGELES","0.987666","0.829199","0.969389","0.938180","3 out of 10","2 out of 9","3 out of 10"
"050351","TORRANCE MEMORIAL MEDICAL CENTER","3330 LOMITA BLVD","Torrance","CA","90509","LOS ANGELES","0.987666","0.829199","0.952080","0.951940","3 out of 10","0 out of 9","3 out of 10"
"050228","SAN FRANCISCO GENERAL HOSPITAL","1001 POTRERO AVENUE","San Francisco","CA","94110","SAN FRANCISCO","0.987666","0.829199","0.899153","0.947245","3 out of 10","0 out of 9","3 out of 10"
"030010","ST. MARY'S HOSPITAL","1601 WEST ST MARY'S ROAD","Tucson","AZ","85745","PIMA","0.987666","0.829199","0.954832","0.982765","1 out of 10","0 out of 9","1 out of 10"
"030073","TUBA CITY REGIONAL HEALTH CARE CORPORATION","PO BOX 600","Tuba City","AZ","86045","COCONINO","0.987666","0.829199","0.741603","0.745765","10 out of 10","0 out of 9","10 out of 10"
"010045","FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH","Fayette","AL","35555","FAYETTE","0.987666","0.829199","0.871151","0.939466","3 out of 10","0 out of 9","3 out of 10"
"010052","LAKE MARTIN COMMUNITY HOSPITAL","201 MARIARDEN ROAD","Dadeville","AL","36853","TALLAPOOSA","0.987666","0.829199","0.898276","0.913665","5 out of 10","0 out of 9","5 out of 10"
"010086","NORTHWEST MEDICAL CENTER","1530 U S HIGHWAY 43","Winfield","AL","35594","MARION","0.987666","0.829199","0.997365","0.996362","0 out of 10","0 out of 9","0 out of 10"
"010150","L V STABLER MEMORIAL HOSPITAL","29 L V STABLER DRIVE","Greenville","AL","36037","BUTLER","0.987666","0.829199","0.958424","0.955890","2 out of 10","0 out of 9","2 out of 10"
"010062","WIREGRASS MEDICAL CENTER","1200 W MAPLE AVENUE","Geneva","AL","36340","GENEVA","0.987666","0.829199","0.928300","0.978000","1 out of 10","0 out of 9","1 out of 10"
"010039","HUNTSVILLE HOSPITAL","101 SIVLEY RD","Huntsville","AL","35801","MADISON","0.987666","0.829199","1.016437","1.008153","0 out of 10","0 out of 9","0 out of 10"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","Tuscaloosa","AL","35401","TUSCALOOSA","0.987666","0.829199","0.994541","0.993068","0 out of 10","0 out of 9","0 out of 10"
"010131","CRESTWOOD MEDICAL CENTER","ONE HOSPITAL DR SE","Huntsville","AL","35801","MADISON","0.987666","0.829199","0.985777","0.970306","1 out of 10","0 out of 9","1 out of 10"
"010130","ST VINCENT'S ST CLAIR","7063 VETERANS PARKWAY","Pell City","AL","35125","SAINT CLAIR","0.987666","0.829199","0.910617","0.851080","8 out of 10","7 out of 9","8 out of 10"
"030094","ABRAZO ARROWHEAD CAMPUS","18701 NORTH 67TH AVENUE","Glendale","AZ","85308","MARICOPA","0.987666","0.829199","0.996221","0.990217","0 out of 10","0 out of 9","0 out of 10"
"030093","BANNER DEL E. WEBB MEDICAL CENTER","14502 WEST MEEKER BOULEVARD","Mesa","AZ","85202","MARICOPA","0.987666","0.829199","0.990634","0.923465","4 out of 10","4 out of 9","4 out of 10"
"030088","BANNER BAYWOOD MEDICAL CENTER","6644 EAST BAYWOOD AVENUE","Mesa","AZ","85206","MARICOPA","0.987666","0.829199","0.986783","0.975422","1 out of 10","0 out of 9","1 out of 10"
"140182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","836 WEST WELLINGTON AVENUE","Chicago","IL","60657","COOK","0.987666","0.829199","1.043631","0.993820","0 out of 10","2 out of 9","2 out of 10"
"360262","MERCY ST ANNE HOSPITAL","3404 SYLVANIA AVENUE","Toledo","OH","43623","LUCAS","0.987666","0.829199","1.014137","0.994045","0 out of 10","1 out of 9","1 out of 10"
"670034","SCOTT & WHITE HOSPITAL-ROUND ROCK","300 UNIVERSITY BLVD","Round Rock","TX","78664","WILLIAMSON","0.987666","0.829199","0.988980","1.035175","0 out of 10","0 out of 9","0 out of 10"
"190250","LOUISIANA HEART HOSPITAL","64030 HIGHWAY 434","Lacombe","LA","70445","ST. TAMMANY","0.987666","0.829199","0.951454","0.972032","1 out of 10","0 out of 9","1 out of 10"
"060112","SKY RIDGE MEDICAL CENTER","10101 RIDGE GATE PARKWAY","Lone Tree","CO","80124","DOUGLAS","0.987666","0.829199","0.980904","0.979748","1 out of 10","0 out of 9","1 out of 10"
"150157","ST VINCENT CARMEL HOSPITAL INC","13500 N MERIDIAN ST","Carmel","IN","46032","HAMILTON","0.987666","0.829199","0.991030","0.994606","0 out of 10","0 out of 9","0 out of 10"
"100299","LAKEWOOD RANCH MEDICAL CENTER","8330 LAKEWOOD RANCH BLVD","Bradenton","FL","34202","MANATEE","0.987666","0.829199","1.062363","1.059296","0 out of 10","0 out of 9","0 out of 10"
"520087","GUNDERSEN LUTHERAN MEDICAL CENTER","1910 SOUTH AVE","La Crosse","WI","54601","LA CROSSE","0.987666","0.829199","0.936225","0.958061","2 out of 10","0 out of 9","2 out of 10"
"520107","HOLY FAMILY MEMORIAL","2300 WESTERN AVE","Manitowoc","WI","54221","MANITOWOC","0.987666","0.829199","0.920422","0.915973","5 out of 10","0 out of 9","5 out of 10"
"520194","ORTHOPAEDIC HOSPITAL OF WISCONSIN","475 W RIVER WOODS PKWY","Glendale","WI","53212","MILWAUKEE","0.987666","0.829199","0.897781","0.816391","10 out of 10","9 out of 9","10 out of 10"
"520071","FORT MEMORIAL HOSPITAL","611 SHERMAN AVE E","Fort Atkinson","WI","53538","JEFFERSON","0.987666","0.829199","0.860490","0.861224","8 out of 10","0 out of 9","8 out of 10"
"450893","THE HEART HOSPITAL BAYLOR DENTON","2801 SOUTH MAYHILL ROAD","Denton","TX","76208","DENTON","0.987666","0.829199","1.168801","1.137122","0 out of 10","Not Available","0 out of 10"
"040147","ARKANSAS SURGICAL HOSPITAL","5201 NORTH SHORE DRIVE","North Little Rock","AR","72118","PULASKI","0.987666","0.829199","0.897424","0.896600","6 out of 10","0 out of 9","6 out of 10"
"110226","DEKALB MEDICAL CENTER AT HILLANDALE","2801 DEKALB MEDICAL PARKWAY","Lithonia","GA","30058","DE KALB","0.987666","0.829199","0.982731","0.944108","3 out of 10","2 out of 9","3 out of 10"
"060118","ST ANTHONY SUMMIT MEDICAL CENTER","340 PEAK ONE DRIVE","Frisco","CO","80443","SUMMIT","0.987666","0.829199","1.020672","0.916256","5 out of 10","5 out of 9","5 out of 10"
"100302","ST CLOUD REGIONAL MEDICAL CENTER","2906 17TH STREET","Saint Cloud","FL","34769","OSCEOLA","0.987666","0.829199","1.022238","1.052013","0 out of 10","0 out of 9","0 out of 10"
"030117","VALLEY VIEW MEDICAL CENTER","5330 SOUTH HIGHWAY 95","Fort Mohave","AZ","86426","MOHAVE","0.987666","0.829199","0.929938","0.889610","6 out of 10","4 out of 9","6 out of 10"
"260219","PROGRESS WEST HOSPITAL","2 PROGRESS POINT PKWY","Ofallon","MO","63368","ST. CHARLES","0.987666","0.829199","0.985745","0.942431","3 out of 10","2 out of 9","3 out of 10"
"670024","NORTH CYPRESS MEDICAL CENTER","21214 NORTHWEST FREEWAY","Cypress","TX","77429","HARRIS","0.987666","0.829199","1.102386","1.113050","0 out of 10","0 out of 9","0 out of 10"
"670043","CEDAR PARK REGIONAL MEDICAL CENTER","1401 MEDICAL PARKWAY","Cedar Park","TX","78613","WILLIAMSON","0.987666","0.829199","1.021047","1.040197","0 out of 10","0 out of 9","0 out of 10"
"290054","CENTENNIAL HILLS HOSPITAL MEDICAL CENTER","6900 N DURANGO DR","Las Vegas","NV","89149","CLARK","0.987666","0.829199","1.102500","1.075159","0 out of 10","1 out of 9","1 out of 10"
"050761","PROVIDENCE TARZANA MEDICAL CENTER","18321 CLARK STREET","Tarzana","CA","91356","LOS ANGELES","0.987666","0.829199","1.017484","1.026834","0 out of 10","0 out of 9","0 out of 10"
"150172","PHYSICIANS' MEDICAL CENTER LLC","4023 REAS LN","New Albany","IN","47150","FLOYD","0.987666","0.829199","0.832514","0.952659","2 out of 10","Not Available","2 out of 10"
"500151","ST ANTHONY HOSPITAL","11567 CANTERWOOD BOULEVARD NW","Gig Harbor","WA","98332","PIERCE","0.987666","0.829199","0.943757","0.888222","6 out of 10","4 out of 9","6 out of 10"
