Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"320085","MOUNTAIN VIEW REGIONAL MEDICAL CENTER","OP-26","1091","0","124","320","1811","183","566","132","92","","01/01/2015","12/31/2015"
"320086","LOVELACE REGIONAL HOSPITAL - ROSWELL","OP-26","2772","1364","487","289","33","70","162","7","11","","01/01/2015","12/31/2015"
"320089","UNM SANDOVAL REGIONAL MEDICAL CENTER","OP-26","847","0","91","84","47","80","2","0","34","","01/01/2015","12/31/2015"
"321305","NOR-LEA HOSPITAL DISTRICT","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"321307","MINERS' COLFAX MEDICAL CENTER","OP-26","77","132","0","3","29","60","0","0","40","","01/01/2015","12/31/2015"
"321308","CIBOLA GENERAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"321309","MIMBRES MEMORIAL HOSPITAL","OP-26","422","298","16","21","6","256","15","0","6","","01/01/2015","12/31/2015"
"330003","ALBANY MEMORIAL HOSPITAL","OP-26","1621","85","69","636","50","284","160","41","73","","01/01/2015","12/31/2015"
"330004","HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS","OP-26","996","71","83","2218","2591","98","391","90","4","","01/01/2015","12/31/2015"
"330005","KALEIDA HEALTH","OP-26","19421","22","410","831","308","2279","5558","789","526","","01/01/2015","12/31/2015"
"330006","ST JOSEPH'S MEDICAL CENTER","OP-26","1015","55","74","863","80","340","22","3","9","","01/01/2015","12/31/2015"
"330008","WYOMING COUNTY COMMUNITY HOSPITAL","OP-26","1332","384","30","57","44","125","137","7","0","","01/01/2015","12/31/2015"
"330009","BRONX-LEBANON HOSPITAL CENTER - CONCOURSE DIVISION","OP-26","8679","700","56","1577","2434","1074","246","814","997","","01/01/2015","12/31/2015"
"330011","LOURDES HOSPITAL","OP-26","1614","554","67","285","1369","1135","193","28","23","","01/01/2015","12/31/2015"
"330013","ALBANY MEDICAL CENTER HOSPITAL","OP-26","8675","476","1146","373","763","597","2649","202","251","","01/01/2015","12/31/2015"
"330014","JAMAICA HOSPITAL MEDICAL CENTER","OP-26","3351","245","242","99","381","263","380","27","11","","01/01/2015","12/31/2015"
"330019","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","OP-26","173","778","1688","588","38","225","85","6","3","","01/01/2015","12/31/2015"
"330023","VASSAR BROTHERS MEDICAL CENTER","OP-26","2646","636","3145","1022","2152","693","1439","203","153","","01/01/2015","12/31/2015"
"330024","MOUNT SINAI HOSPITAL","OP-26","26018","908","240","4621","2117","5240","2236","8351","3459","","01/01/2015","12/31/2015"
"330027","NASSAU UNIVERSITY MEDICAL CENTER","OP-26","50","339","0","27","0","0","0","0","0","","01/01/2015","12/31/2015"
"330028","RICHMOND UNIVERSITY MEDICAL CENTER","OP-26","5064","292","251","730","992","879","207","31","205","","01/01/2015","12/31/2015"
"330030","NEWARK-WAYNE COMMUNITY HOSPITAL","OP-26","2083","214","158","594","43","517","84","8","3","","01/01/2015","12/31/2015"
"330033","CHENANGO MEMORIAL HOSPITAL, INC","OP-26","702","431","154","209","16","41","1","4","9","","01/01/2015","12/31/2015"
"330043","NS/LIJ HS SOUTHSIDE HOSPITAL","OP-26","4705","0","6225","645","26","431","922","82","13","","01/01/2015","12/31/2015"
"330044","FAXTON-ST LUKE'S HEALTHCARE","OP-26","13","0","38","4","0","82","3","0","0","","01/01/2015","12/31/2015"
"330045","NS/LIJ HS HUNTINGTON HOSPITAL","OP-26","2465","409","219","553","265","411","1077","49","52","","01/01/2015","12/31/2015"
"330046","MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL","OP-26","5589","0","2175","875","180","1318","403","95","99","","01/01/2015","12/31/2015"
"330047","ST MARY'S HEALTHCARE","OP-26","2864","184","0","1224","0","386","1","6","2024","","01/01/2015","12/31/2015"
"330049","NORTHERN DUTCHESS HOSPITAL","OP-26","1384","208","531","269","24","337","12","3","3","","01/01/2015","12/31/2015"
"330055","NEW YORK HOSPITAL QUEENS","OP-26","5442","964","469","2009","3459","1110","1883","341","168","","01/01/2015","12/31/2015"
"330056","BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS","OP-26","6610","1","458","2279","1090","2349","580","178","170","","01/01/2015","12/31/2015"
"330057","ST PETER'S HOSPITAL","OP-26","6644","0","73","339","540","854","2404","335","288","","01/01/2015","12/31/2015"
"330058","FINGER LAKE HEALTH-GENEVA GENERAL HOSPITAL","OP-26","4521","710","290","927","124","111","181","65","40","","01/01/2015","12/31/2015"
"330059","MONTEFIORE MEDICAL CENTER","OP-26","7319","4413","5446","28962","12239","2930","1814","7517","2340","","01/01/2015","12/31/2015"
"330061","LAWRENCE HOSPITAL CENTER","OP-26","1942","30","88","531","238","209","96","61","49","","01/01/2015","12/31/2015"
"330065","NIAGARA FALLS MEMORIAL MEDICAL CENTER","OP-26","2047","1","644","169","92","182","197","3","2","","01/01/2015","12/31/2015"
"330073","UNITED MEMORIAL MEDICAL CENTER","OP-26","3582","739","952","796","1036","230","266","34","165","","01/01/2015","12/31/2015"
"330074","F F THOMPSON HOSPITAL","OP-26","5355","1218","809","772","392","196","220","74","64","","01/01/2015","12/31/2015"
"330078","SISTERS OF CHARITY HOSPITAL","OP-26","10914","118","679","826","319","1059","438","68","26","","01/01/2015","12/31/2015"
"330079","ADIRONDACK MEDICAL CENTER","OP-26","2573","156","672","362","90","536","226","67","7","","01/01/2015","12/31/2015"
"330080","LINCOLN MEDICAL & MENTAL HEALTH CENTER","OP-26","1972","177","602","209","1209","1109","191","25","26","","01/01/2015","12/31/2015"
"330084","ALICE HYDE MEDICAL CENTER","OP-26","1448","241","0","826","0","515","0","0","850","","01/01/2015","12/31/2015"
"330085","AURELIA OSBORN FOX MEMORIAL HOSPITAL","OP-26","1956","964","197","75","115","373","38","0","35","","01/01/2015","12/31/2015"
"330086","MONTEFIORE MOUNT VERNON HOSPITAL","OP-26","609","125","4","65","9","94","8","1","1","","01/01/2015","12/31/2015"
"330088","EASTERN LONG ISLAND HOSPITAL","OP-26","790","265","3784","655","5","11","4","0","0","","01/01/2015","12/31/2015"
"330090","ARNOT OGDEN MEDICAL CENTER","OP-26","273","0","184","631","91","347","21","9","12","","01/01/2015","12/31/2015"
"330094","COLUMBIA MEMORIAL HOSPITAL","OP-26","3521","728","3824","347","300","241","204","42","58","","01/01/2015","12/31/2015"
"330096","JONES MEMORIAL HOSPITAL","OP-26","833","760","770","342","51","161","102","37","5","","01/01/2015","12/31/2015"
"330100","NY EYE AND EAR INFIRMARY OF MOUNT SINAI","OP-26","0","31765","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"330101","NEW YORK-PRESBYTERIAN HOSPITAL","OP-26","26743","4108","3417","1721","3987","4211","11608","2329","1083","","01/01/2015","12/31/2015"
"330102","KENMORE MERCY HOSPITAL","OP-26","6423","0","94","289","51","55","439","276","27","","01/01/2015","12/31/2015"
"330103","OLEAN GENERAL HOSPITAL","OP-26","3316","738","433","713","149","306","269","35","26","","01/01/2015","12/31/2015"
"330104","NYACK HOSPITAL","OP-26","1191","150","858","499","2827","278","362","45","38","","01/01/2015","12/31/2015"
"330106","NS/LIJ HS-NORTH SHORE UNIVERSITY HOSPITAL AT MANHASSET","OP-26","6335","3812","6862","2007","4668","6530","2885","263","227","","01/01/2015","12/31/2015"
"330107","PECONIC BAY MEDICAL CENTER","OP-26","934","883","0","1619","160","100","209","41","23","","01/01/2015","12/31/2015"
"330108","ST JOSEPH'S HOSPITAL, INC","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"330111","BERTRAND CHAFFEE HOSPITAL","OP-26","1083","0","7","31","0","13","0","2","0","","01/01/2015","12/31/2015"
"330115","ONEIDA HEALTHCARE CENTER","OP-26","3683","0","475","239","141","252","49","204","20","","01/01/2015","12/31/2015"
"330119","LENOX HILL HOSPITAL","OP-26","2637","4096","338","1929","1486","1438","2433","234","169","","01/01/2015","12/31/2015"
"330125","ROCHESTER GENERAL HOSPITAL","OP-26","10687","340","551","1063","1160","2279","3474","280","530","","01/01/2015","12/31/2015"
"330126","ORANGE REGIONAL MEDICAL CENTER","OP-26","3465","1075","216","109","641","504","907","172","107","","01/01/2015","12/31/2015"
"330127","JACOBI MEDICAL CENTER","OP-26","2358","212","51","1205","1959","1112","242","256","402","","01/01/2015","12/31/2015"
"330128","ELMHURST HOSPITAL CENTER","OP-26","2935","904","168","528","1229","487","715","1724","1191","","01/01/2015","12/31/2015"
"330132","TLC HEALTH NETWORK LAKE SHORE","OP-26","1449","106","38","63","26","55","6","6","0","","01/01/2015","12/31/2015"
"330135","BON SECOURS COMMUNITY HOSPITAL","OP-26","1682","0","36","452","48","74","165","12","0","","01/01/2015","12/31/2015"
"330136","BASSETT HEALTHCARE","OP-26","1665","3","912","250","112","345","335","28","24","","01/01/2015","12/31/2015"
"330140","ST JOSEPH'S HOSPITAL HEALTH CENTER","OP-26","5109","0","1476","1516","7597","1004","3502","329","235","","01/01/2015","12/31/2015"
"330141","BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER","OP-26","1375","386","692","1625","2833","162","161","2","52","","01/01/2015","12/31/2015"
"330144","IRA DAVENPORT MEMORIAL HOSPITAL, INC","OP-26","563","0","54","37","7","186","150","0","4","","01/01/2015","12/31/2015"
"330151","ST JAMES MERCY HOSPITAL","OP-26","818","129","164","34","16","72","18","0","4","","01/01/2015","12/31/2015"
"330153","ELLIS HOSPITAL","OP-26","5244","1261","539","816","648","1030","300","186","193","","01/01/2015","12/31/2015"
"330157","SAMARITAN MEDICAL CENTER","OP-26","14","1","14","9","10","10","6","8","3","","01/01/2015","12/31/2015"
"330158","GOOD SAMARITAN HOSPITAL OF SUFFERN","OP-26","2008","917","897","981","996","628","1133","79","76","","01/01/2015","12/31/2015"
"330160","STATEN ISLAND UNIVERSITY HOSPITAL","OP-26","6599","2223","371","1338","2556","857","990","286","316","","01/01/2015","12/31/2015"
"330162","NORTHERN WESTCHESTER HOSPITAL","OP-26","2995","216","1300","994","1592","601","211","88","116","","01/01/2015","12/31/2015"
"330163","EASTERN NIAGARA HOSPITAL","OP-26","1809","581","298","78","27","478","25","12","1","","01/01/2015","12/31/2015"
"330164","HIGHLAND HOSPITAL","OP-26","3767","72","22","137","611","768","244","73","115","","01/01/2015","12/31/2015"
"330166","WESTFIELD MEMORIAL HOSPITAL, INC","OP-26","457","485","0","75","27","35","1","0","0","","01/01/2015","12/31/2015"
"330167","WINTHROP-UNIVERSITY HOSPITAL","OP-26","5484","648","2738","904","1057","1699","2077","238","49","","01/01/2015","12/31/2015"
"330169","MOUNT SINAI BETH ISRAEL","OP-26","8497","0","5758","2723","105","1224","2899","84","55","","01/01/2015","12/31/2015"
"330175","CORTLAND REGIONAL MEDICAL CENTER, INC","OP-26","2305","33","194","186","129","418","159","46","35","","01/01/2015","12/31/2015"
"330180","SAMARITAN HOSPITAL","OP-26","4999","808","337","1235","145","390","276","61","120","","01/01/2015","12/31/2015"
"330181","NS/LIJ HS-NORTH SHORE UNIV HOSP AT GLEN COVE","OP-26","953","215","3","61","120","69","16","14","86","","01/01/2015","12/31/2015"
"330182","ST FRANCIS HOSPITAL - THE HEART CENTER","OP-26","2437","544","1671","854","491","181","4477","127","231","","01/01/2015","12/31/2015"
"330184","MONTEFIORE NEW ROCHELLE HOSPITAL","OP-26","3152","0","952","316","95","114","30","3","53","","01/01/2015","12/31/2015"
"330185","JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","OP-26","2555","1601","1818","511","47","373","137","267","3","","01/01/2015","12/31/2015"
"330188","MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER","OP-26","3124","16","124","1973","136","1461","196","251","642","","01/01/2015","12/31/2015"
"330191","GLENS FALLS HOSPITAL","OP-26","6602","0","661","1133","370","736","324","58","179","","01/01/2015","12/31/2015"
"330193","FLUSHING HOSPITAL MEDICAL CENTER","OP-26","1337","562","185","765","2135","468","90","10","16","","01/01/2015","12/31/2015"
"330194","MAIMONIDES MEDICAL CENTER","OP-26","8292","0","511","192","178","1449","35","89","203","","01/01/2015","12/31/2015"
"330195","NS/LIJ HS LONG ISLAND JEWISH MEDICAL CENTER","OP-26","4561","36","142","1797","304","1765","1396","865","469","","01/01/2015","12/31/2015"
"330196","CONEY ISLAND HOSPITAL","OP-26","629","88","188","73","216","152","114","4","10","","01/01/2015","12/31/2015"
"330197","CANTON-POTSDAM HOSPITAL","OP-26","2126","690","0","1481","0","235","0","17","2204","","01/01/2015","12/31/2015"
"330198","SOUTH NASSAU COMMUNITIES HOSPITAL","OP-26","3434","341","3571","1324","7079","838","964","362","91","","01/01/2015","12/31/2015"
"330199","METROPOLITAN HOSPITAL CENTER","OP-26","171","78","1","49","13","33","7","2","4","","01/01/2015","12/31/2015"
"330201","KINGSBROOK JEWISH MEDICAL CENTER","OP-26","1171","8","105","314","5883","169","3410","16","0","","01/01/2015","12/31/2015"
"330202","KINGS COUNTY HOSPITAL CENTER","OP-26","4082","1327","156","2041","2345","645","854","138","105","","01/01/2015","12/31/2015"
"330203","CROUSE HOSPITAL","OP-26","1966","1954","121","1254","719","2763","1","6","160","","01/01/2015","12/31/2015"
"330204","BELLEVUE HOSPITAL CENTER","OP-26","2112","400","643","948","2244","821","144","144","54","","01/01/2015","12/31/2015"
"330205","ST ANTHONY COMMUNITY HOSPITAL","OP-26","1835","222","200","369","61","340","180","36","40","","01/01/2015","12/31/2015"
"330208","ST JOHN'S RIVERSIDE HOSPITAL","OP-26","2879","732","266","703","644","493","128","44","78","","01/01/2015","12/31/2015"
"330211","CLAXTON-HEPBURN MEDICAL CENTER","OP-26","3284","374","1610","282","784","213","177","11","97","","01/01/2015","12/31/2015"
"330214","NEW YORK UNIVERSITY LANGONE MEDICAL CENTER","OP-26","19476","815","7693","9414","5575","1680","18687","2091","1372","","01/01/2015","12/31/2015"
"330215","ROME MEMORIAL HOSPITAL, INC","OP-26","2583","0","81","186","135","66","46","23","33","","01/01/2015","12/31/2015"
"330218","OSWEGO HOSPITAL","OP-26","724","52","7","23","82","69","56","0","5","","01/01/2015","12/31/2015"
"330219","ERIE COUNTY MEDICAL CENTER","OP-26","1189","86","601","736","638","324","191","4","138","","01/01/2015","12/31/2015"
"330221","WYCKOFF HEIGHTS MEDICAL CENTER","OP-26","2699","57","580","310","191","428","118","17","3","","01/01/2015","12/31/2015"
"330222","SARATOGA HOSPITAL","OP-26","729","242","558","223","133","109","129","17","38","","01/01/2015","12/31/2015"
"330223","MASSENA MEMORIAL HOSPITAL","OP-26","2073","0","119","201","106","244","32","4","40","","01/01/2015","12/31/2015"
"330224","HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS","OP-26","43","0","12","147","221","29","795","0","59","","01/01/2015","12/31/2015"
"330226","UNITY HOSPITAL","OP-26","1690","523","589","1662","740","1691","142","404","5","","01/01/2015","12/31/2015"
"330229","BROOKS MEMORIAL HOSPITAL","OP-26","2283","337","242","252","77","237","35","8","9","","01/01/2015","12/31/2015"
"330231","QUEENS HOSPITAL CENTER","OP-26","2544","745","4","168","365","453","139","52","850","","01/01/2015","12/31/2015"
"330232","ST MARY'S HOSPITAL ( TROY )","OP-26","3781","303","37","127","35","375","30","6","4","","01/01/2015","12/31/2015"
"330233","BROOKDALE HOSPITAL MEDICAL CENTER","OP-26","1962","50","417","79","91","215","150","12","22","","01/01/2015","12/31/2015"
"330234","WESTCHESTER MEDICAL CENTER","OP-26","4368","460","639","1900","1367","745","1931","92","143","","01/01/2015","12/31/2015"
"330235","AUBURN COMMUNITY HOSPITAL","OP-26","2054","446","119","281","16","135","19","5","20","","01/01/2015","12/31/2015"
"330236","NEW YORK METHODIST HOSPITAL","OP-26","6004","0","835","2788","1945","1480","3146","123","49","","01/01/2015","12/31/2015"
"330238","NICHOLAS H NOYES MEMORIAL HOSPITAL","OP-26","2316","966","206","177","27","130","8","0","5","","01/01/2015","12/31/2015"
"330239","WOMAN'S CHRISTIAN ASSOCIATION","OP-26","5613","0","1227","1804","1140","16","383","718","146","","01/01/2015","12/31/2015"
"330240","HARLEM HOSPITAL CENTER","OP-26","431","275","0","0","387","368","0","0","0","","01/01/2015","12/31/2015"
"330241","UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER","OP-26","387","226","200","764","2614","2685","1076","0","969","","01/01/2015","12/31/2015"
"330245","ST ELIZABETH MEDICAL CENTER","OP-26","1467","13","1","47","2","0","157","3","0","","01/01/2015","12/31/2015"
"330246","CHSLI ST CHARLES HOSPITAL","OP-26","1046","173","1480","1351","16","420","4","0","10","","01/01/2015","12/31/2015"
"330250","CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR","OP-26","8486","11","683","1987","1573","1488","410","543","363","","01/01/2015","12/31/2015"
"330259","MERCY MEDICAL CENTER","OP-26","2875","79","613","416","479","273","388","37","46","","01/01/2015","12/31/2015"
"330261","PHELPS MEMORIAL HOSPITAL CENTER","OP-26","3957","610","312","743","2539","205","134","58","52","","01/01/2015","12/31/2015"
"330264","ST LUKE'S CORNWALL HOSPITAL","OP-26","1934","316","1917","610","989","440","631","48","33","","01/01/2015","12/31/2015"
"330265","CLIFTON SPRINGS HOSPITAL AND CLINIC","OP-26","2981","36","74","395","50","141","112","31","0","","01/01/2015","12/31/2015"
"330267","NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL","OP-26","739","778","1098","538","398","166","42","2","44","","01/01/2015","12/31/2015"
